Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1003;Lübeck;voll.;309;230;79;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;295;225;70;1;0;1;296;225;71
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1003;Lübeck;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1003;Lübeck;insg.;309;230;79;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;295;225;70;1;0;1;296;225;71
Gewaltkriminalität;1003;Lübeck;voll.;841;605;236;1;0;1;16;12;4;17;12;5;97;60;37;82;63;19;598;444;154;47;26;21;645;470;175
Gewaltkriminalität;1003;Lübeck;vers.;136;93;43;2;2;0;5;3;2;7;5;2;9;7;2;12;5;7;99;69;30;9;7;2;108;76;32
Gewaltkriminalität;1003;Lübeck;insg.;977;698;279;3;2;1;21;15;6;24;17;7;106;67;39;94;68;26;697;513;184;56;33;23;753;546;207
Mord Totschlag und Tötung auf Verlangen;1003;Lübeck;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Mord Totschlag und Tötung auf Verlangen;1003;Lübeck;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;1003;Lübeck;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Straftaten insgesamt;1004;Neumünster;voll.;1858;1158;700;10;7;3;132;74;58;142;81;61;146;80;66;173;97;76;1311;840;471;86;60;26;1397;900;497
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1004;Neumünster;vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1004;Neumünster;insg.;116;90;26;0;0;0;3;2;1;3;2;1;7;5;2;10;9;1;84;67;17;12;7;5;96;74;22
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1004;Neumünster;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;1004;Neumünster;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;1;1;4;1;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1004;Neumünster;voll.;46;39;7;0;0;0;1;1;0;1;1;0;3;2;1;6;6;0;33;28;5;3;2;1;36;30;6
Raubüberfälle in Wohnungen;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;1004;Neumünster;insg.;301;225;76;0;0;0;16;11;5;16;11;5;26;21;5;37;29;8;211;156;55;11;8;3;222;164;58
Vorsätzliche einfache Körperverletzung § 223 StGB;1004;Neumünster;voll.;736;456;280;4;4;0;64;39;25;68;43;25;49;31;18;69;37;32;512;314;198;38;31;7;550;345;205
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1004;Neumünster;insg.;79;66;13;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;73;62;11;2;2;0;75;64;11
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1004;Neumünster;voll.;90;72;18;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;82;66;16;3;3;0;85;69;16
Gewaltkriminalität;1004;Neumünster;vers.;60;37;23;0;0;0;2;0;2;2;0;2;2;1;1;6;4;2;44;28;16;6;4;2;50;32;18
Mord Totschlag und Tötung auf Verlangen;1004;Neumünster;insg.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;1;0;1;8;4;4
Handtaschenraub;1004;Neumünster;voll.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;3;1;2
Handtaschenraub;1004;Neumünster;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;1004;Neumünster;insg.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;1;1;4;1;3
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1004;Neumünster;voll.;46;39;7;0;0;0;1;1;0;1;1;0;3;2;1;6;6;0;33;28;5;3;2;1;36;30;6
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1004;Neumünster;vers.;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;2;1;1;7;5;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1004;Neumünster;insg.;53;44;9;0;0;0;1;1;0;1;1;0;3;2;1;6;6;0;38;32;6;5;3;2;43;35;8
Raubüberfälle in Wohnungen;1004;Neumünster;voll.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;2;1;1;6;5;1
Raubüberfälle in Wohnungen;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;1004;Neumünster;insg.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;2;1;1;6;5;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1004;Neumünster;voll.;269;204;65;0;0;0;15;11;4;15;11;4;24;20;4;32;26;6;189;141;48;9;6;3;198;147;51
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1004;Neumünster;vers.;32;21;11;0;0;0;1;0;1;1;0;1;2;1;1;5;3;2;22;15;7;2;2;0;24;17;7
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1004;Neumünster;insg.;301;225;76;0;0;0;16;11;5;16;11;5;26;21;5;37;29;8;211;156;55;11;8;3;222;164;58
Vorsätzliche einfache Körperverletzung § 223 StGB;1004;Neumünster;voll.;736;456;280;4;4;0;64;39;25;68;43;25;49;31;18;69;37;32;512;314;198;38;31;7;550;345;205
Vorsätzliche einfache Körperverletzung § 223 StGB;1004;Neumünster;vers.;34;24;10;0;0;0;5;5;0;5;5;0;0;0;0;1;0;1;24;16;8;4;3;1;28;19;9
Vorsätzliche einfache Körperverletzung § 223 StGB;1004;Neumünster;insg.;770;480;290;4;4;0;69;44;25;73;48;25;49;31;18;70;37;33;536;330;206;42;34;8;578;364;214
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1004;Neumünster;voll.;169;138;31;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;155;128;27;5;5;0;160;133;27
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1004;Neumünster;insg.;169;138;31;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;155;128;27;5;5;0;160;133;27
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1004;Neumünster;voll.;79;66;13;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;73;62;11;2;2;0;75;64;11
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1004;Neumünster;insg.;79;66;13;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;73;62;11;2;2;0;75;64;11
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1004;Neumünster;voll.;90;72;18;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;82;66;16;3;3;0;85;69;16
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1004;Neumünster;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1004;Neumünster;insg.;90;72;18;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;82;66;16;3;3;0;85;69;16
Gewaltkriminalität;1004;Neumünster;voll.;392;288;104;0;0;0;17;13;4;17;13;4;40;27;13;45;36;9;271;201;70;19;11;8;290;212;78
Gewaltkriminalität;1004;Neumünster;vers.;60;37;23;0;0;0;2;0;2;2;0;2;2;1;1;6;4;2;44;28;16;6;4;2;50;32;18
Gewaltkriminalität;1004;Neumünster;insg.;452;325;127;0;0;0;19;13;6;19;13;6;42;28;14;51;40;11;315;229;86;25;15;10;340;244;96
Mord Totschlag und Tötung auf Verlangen;1004;Neumünster;voll.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0
Mord Totschlag und Tötung auf Verlangen;1004;Neumünster;vers.;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;0;1;7;3;4
Mord Totschlag und Tötung auf Verlangen;1004;Neumünster;insg.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;1;0;1;8;4;4
Straftaten insgesamt;1051;Dithmarschen;voll.;1706;1045;661;12;5;7;135;74;61;147;79;68;175;113;62;138;94;44;1131;698;433;115;61;54;1246;759;487
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1051;Dithmarschen;vers.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1051;Dithmarschen;insg.;43;33;10;1;1;0;1;1;0;2;2;0;4;4;0;7;7;0;27;19;8;3;1;2;30;20;10
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1051;Dithmarschen;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;1051;Dithmarschen;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
Handtaschenraub;1051;Dithmarschen;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1051;Dithmarschen;voll.;13;12;1;0;0;0;1;1;0;1;1;0;3;3;0;4;4;0;5;4;1;0;0;0;5;4;1
Raubüberfälle in Wohnungen;1051;Dithmarschen;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;1051;Dithmarschen;insg.;280;216;64;2;1;1;14;10;4;16;11;5;36;25;11;18;15;3;199;161;38;11;4;7;210;165;45
Vorsätzliche einfache Körperverletzung § 223 StGB;1051;Dithmarschen;voll.;741;449;292;2;2;0;56;34;22;58;36;22;85;61;24;65;52;13;487;274;213;46;26;20;533;300;233
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1051;Dithmarschen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1051;Dithmarschen;insg.;38;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;30;7;1;1;0;38;31;7
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1051;Dithmarschen;voll.;60;48;12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;57;46;11;1;0;1;58;46;12
Gewaltkriminalität;1051;Dithmarschen;vers.;58;32;26;5;3;2;1;1;0;6;4;2;7;1;6;2;2;0;36;23;13;7;2;5;43;25;18
Mord Totschlag und Tötung auf Verlangen;1051;Dithmarschen;insg.;12;7;5;2;1;1;0;0;0;2;1;1;0;0;0;0;0;0;8;5;3;2;1;1;10;6;4
Handtaschenraub;1051;Dithmarschen;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;1051;Dithmarschen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Handtaschenraub;1051;Dithmarschen;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1051;Dithmarschen;voll.;13;12;1;0;0;0;1;1;0;1;1;0;3;3;0;4;4;0;5;4;1;0;0;0;5;4;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1051;Dithmarschen;vers.;3;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1051;Dithmarschen;insg.;16;14;2;1;1;0;1;1;0;2;2;0;3;3;0;4;4;0;7;5;2;0;0;0;7;5;2
Raubüberfälle in Wohnungen;1051;Dithmarschen;voll.;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1;0;1;5;4;1
Raubüberfälle in Wohnungen;1051;Dithmarschen;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;1051;Dithmarschen;insg.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;0;1;0;1;5;4;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1051;Dithmarschen;voll.;245;198;47;0;0;0;13;9;4;13;9;4;31;25;6;18;15;3;176;145;31;7;4;3;183;149;34
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1051;Dithmarschen;vers.;35;18;17;2;1;1;1;1;0;3;2;1;5;0;5;0;0;0;23;16;7;4;0;4;27;16;11
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1051;Dithmarschen;insg.;280;216;64;2;1;1;14;10;4;16;11;5;36;25;11;18;15;3;199;161;38;11;4;7;210;165;45
Vorsätzliche einfache Körperverletzung § 223 StGB;1051;Dithmarschen;voll.;741;449;292;2;2;0;56;34;22;58;36;22;85;61;24;65;52;13;487;274;213;46;26;20;533;300;233
Vorsätzliche einfache Körperverletzung § 223 StGB;1051;Dithmarschen;vers.;20;14;6;0;0;0;3;2;1;3;2;1;3;3;0;2;0;2;12;9;3;0;0;0;12;9;3
Vorsätzliche einfache Körperverletzung § 223 StGB;1051;Dithmarschen;insg.;761;463;298;2;2;0;59;36;23;61;38;23;88;64;24;67;52;15;499;283;216;46;26;20;545;309;236
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1051;Dithmarschen;voll.;98;79;19;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;94;76;18;2;1;1;96;77;19
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1051;Dithmarschen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1051;Dithmarschen;insg.;98;79;19;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;94;76;18;2;1;1;96;77;19
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1051;Dithmarschen;voll.;38;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;30;7;1;1;0;38;31;7
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1051;Dithmarschen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1051;Dithmarschen;insg.;38;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;30;7;1;1;0;38;31;7
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1051;Dithmarschen;voll.;60;48;12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;57;46;11;1;0;1;58;46;12
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1051;Dithmarschen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1051;Dithmarschen;insg.;60;48;12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;57;46;11;1;0;1;58;46;12
Gewaltkriminalität;1051;Dithmarschen;voll.;310;227;83;0;0;0;14;10;4;14;10;4;48;28;20;26;21;5;211;164;47;11;4;7;222;168;54
Gewaltkriminalität;1051;Dithmarschen;vers.;58;32;26;5;3;2;1;1;0;6;4;2;7;1;6;2;2;0;36;23;13;7;2;5;43;25;18
Gewaltkriminalität;1051;Dithmarschen;insg.;368;259;109;5;3;2;15;11;4;20;14;6;55;29;26;28;23;5;247;187;60;18;6;12;265;193;72
Mord Totschlag und Tötung auf Verlangen;1051;Dithmarschen;voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Mord Totschlag und Tötung auf Verlangen;1051;Dithmarschen;vers.;11;7;4;2;1;1;0;0;0;2;1;1;0;0;0;0;0;0;7;5;2;2;1;1;9;6;3
Mord Totschlag und Tötung auf Verlangen;1051;Dithmarschen;insg.;12;7;5;2;1;1;0;0;0;2;1;1;0;0;0;0;0;0;8;5;3;2;1;1;10;6;4
Straftaten insgesamt;1053;Herzogtum Lauenburg;voll.;2224;1214;101;34;20;14;166;99;67;200;119;81;203;107;96;179;113;66;1476;785;691;166;90;76;1642;875;767
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;1053;Herzogtum Lauenburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;1053;Herzogtum Lauenburg;insg.;62;41;21;0;0;0;4;4;0;4;4;0;7;6;1;14;12;2;30;17;13;7;2;5;37;19;18
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;1053;Herzogtum Lauenburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte ;1053;Herzogtum Lauenburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;1053;Herzogtum Lauenburg;insg.;4;1;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2;1;1;2;1;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1053;Herzogtum Lauenburg;voll.;21;16;5;0;0;0;3;3;0;3;3;0;2;2;0;5;5;0;10;6;4;1;0;1;11;6;5
Raubüberfälle in Wohnungen;1053;Herzogtum Lauenburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB ;1053;Herzogtum Lauenburg;insg.;282;196;86;3;2;1;20;15;5;23;17;6;38;28;10;37;30;7;171;112;59;13;9;4;184;121;63
Vorsätzliche einfache Körperverletzung § 223 StGB;1053;Herzogtum Lauenburg;voll.;840;469;371;7;6;1;62;46;16;69;52;17;79;47;32;70;47;23;567;293;274;55;30;25;622;323;299
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1053;Herzogtum Lauenburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;1053;Herzogtum Lauenburg;insg.;67;57;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;56;10;1;1;0;67;57;10
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;1053;Herzogtum Lauenburg;voll.;54;46;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;44;8;2;2;0;54;46;8
Gewaltkriminalität;1053;Herzogtum Lauenburg;vers.;48;29;19;1;1;0;3;3;0;4;4;0;5;2;3;5;4;1;28;16;12;6;3;3;34;19;15
Mord Totschlag und Tötung auf Verlangen;1053;Herzogtum Lauenburg;insg.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
Handtaschenraub;1053;Herzogtum Lauenburg;voll.;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
Handtaschenraub;1053;Herzogtum Lauenburg;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1
Handtaschenraub;1053;Herzogtum Lauenburg;insg.;4;1;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2;1;1;2;1;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1053;Herzogtum Lauenburg;voll.;21;16;5;0;0;0;3;3;0;3;3;0;2;2;0;5;5;0;10;6;4;1;0;1;11;6;5
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1053;Herzogtum Lauenburg;vers.;4;3;1;0;0;0;1;1;0;1;1;0;0;0;0;2;2;0;0;0;0;1;0;1;1;0;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;1053;Herzogtum Lauenburg;insg.;25;19;6;0;0;0;4;4;0;4;4;0;2;2;0;7;7;0;10;6;4;2;0;2;12;6;6
Raubüberfälle in Wohnungen;1053;Herzogtum Lauenburg;voll.;3;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;2;1;1
Raubüberfälle in Wohnungen;1053;Herzogtum Lauenburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raubüberfälle in Wohnungen;1053;Herzogtum Lauenburg;insg.;3;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;2;1;1
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1053;Herzogtum Lauenburg;voll.;248;174;74;2;1;1;18;13;5;20;14;6;34;26;8;36;29;7;148;98;50;10;7;3;158;105;53
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1053;Herzogtum Lauenburg;vers.;34;22;12;1;1;0;2;2;0;3;3;0;4;2;2;1;1;0;23;14;9;3;2;1;26;16;10
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;1053;Herzogtum Lauenburg;insg.;282;196;86;3;2;1;20;15;5;23;17;6;38;28;10;37;30;7;171;112;59;13;9;4;184;121;63
Vorsätzliche einfache Körperverletzung § 223 StGB;1053;Herzogtum Lauenburg;voll.;840;469;371;7;6;1;62;46;16;69;52;17;79;47;32;70;47;23;567;293;274;55;30;25;622;323;299
Vorsätzliche einfache Körperverletzung § 223 StGB;1053;Herzogtum Lauenburg;vers.;47;32;15;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;35;24;11;9;7;2;44;31;13
Vorsätzliche einfache Körperverletzung § 223 StGB;1053;Herzogtum Lauenburg;insg.;887;501;386;8;7;1;62;46;16;70;53;17;80;47;33;71;47;24;602;317;285;64;37;27;666;354;312
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1053;Herzogtum Lauenburg;voll.;121;103;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;100;18;3;3;0;121;103;18
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;1053;Herzogtum Lauenburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
