Straftat;Gemeindeschluessel;Stadt/Landkreis;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15001;Dessau-Roßlau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15001;Dessau-Roßlau;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15001;Dessau-Roßlau;voll.;16;3;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;1;12;2;1;1;15;2;13
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15001;Dessau-Roßlau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15001;Dessau-Roßlau;insg.;16;3;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;1;12;2;1;1;15;2;13
Handtaschenraub;15001;Dessau-Roßlau;voll.;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;3;4;1;3
Handtaschenraub;15001;Dessau-Roßlau;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
Handtaschenraub;15001;Dessau-Roßlau;insg.;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;4;0;4;6;1;5
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15001;Dessau-Roßlau;voll.;16;14;2;0;0;0;0;0;0;0;0;0;5;5;0;2;2;0;8;7;1;1;0;1;9;7;2
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15001;Dessau-Roßlau;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15001;Dessau-Roßlau;insg.;18;16;2;0;0;0;0;0;0;0;0;0;5;5;0;2;2;0;9;8;1;2;1;1;11;9;2
Raubüberfälle in Wohnungen;15001;Dessau-Roßlau;voll.;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;4;2;2
Raubüberfälle in Wohnungen;15001;Dessau-Roßlau;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1
Raubüberfälle in Wohnungen;15001;Dessau-Roßlau;insg.;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;2;3;0;0;0;5;2;3
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15001;Dessau-Roßlau;voll.;212;130;82;1;0;1;24;12;12;25;12;13;35;22;13;13;9;4;127;78;49;12;9;3;139;87;52
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15001;Dessau-Roßlau;vers.;46;29;17;1;0;1;3;2;1;4;2;2;3;2;1;5;2;3;30;21;9;4;2;2;34;23;11
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15001;Dessau-Roßlau;insg.;258;159;99;2;0;2;27;14;13;29;14;15;38;24;14;18;11;7;157;99;58;16;11;5;173;110;63
Vorsätzliche einfache Körperverletzung § 223 StGB;15001;Dessau-Roßlau;voll.;663;370;293;6;2;4;76;54;22;82;56;26;63;37;26;43;24;19;426;225;201;49;28;21;475;253;222
Vorsätzliche einfache Körperverletzung § 223 StGB;15001;Dessau-Roßlau;vers.;30;17;13;0;0;0;1;0;1;1;0;1;1;1;0;4;2;2;15;9;6;9;5;4;24;14;10
Vorsätzliche einfache Körperverletzung § 223 StGB;15001;Dessau-Roßlau;insg.;693;387;306;6;2;4;77;54;23;83;56;27;64;38;26;47;26;21;441;234;207;58;33;25;499;267;232
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15001;Dessau-Roßlau;voll.;109;84;25;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;96;75;21;2;2;0;98;77;21
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15001;Dessau-Roßlau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15001;Dessau-Roßlau;insg.;109;84;25;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;96;75;21;2;2;0;98;77;21
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15001;Dessau-Roßlau;voll.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;55;43;12;2;2;0;57;45;12
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15001;Dessau-Roßlau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15001;Dessau-Roßlau;insg.;64;49;15;0;0;0;0;0;0;0;0;0;0;0;0;7;4;3;55;43;12;2;2;0;57;45;12
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15001;Dessau-Roßlau;voll.;45;35;10;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;41;32;9;0;0;0;41;32;9
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15001;Dessau-Roßlau;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15001;Dessau-Roßlau;insg.;45;35;10;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;41;32;9;0;0;0;41;32;9
Gewaltkriminalität;15001;Dessau-Roßlau;voll.;294;173;121;1;0;1;26;13;13;27;13;14;46;30;16;19;13;6;177;102;75;25;15;10;202;117;85
Gewaltkriminalität;15001;Dessau-Roßlau;vers.;60;36;24;1;0;1;3;2;1;4;2;2;3;2;1;6;3;3;38;24;14;9;5;4;47;29;18
Gewaltkriminalität;15001;Dessau-Roßlau;insg.;354;209;145;2;0;2;29;15;14;31;15;16;49;32;17;25;16;9;215;126;89;34;20;14;249;146;103
Mord Totschlag und Tötung auf Verlangen;15001;Dessau-Roßlau;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mord Totschlag und Tötung auf Verlangen;15001;Dessau-Roßlau;vers.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;1;0;1;5;1;4
Mord Totschlag und Tötung auf Verlangen;15001;Dessau-Roßlau;insg.;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;1;0;1;5;1;4
Straftaten insgesamt;15002;Halle (Saale);voll.;5794;3471;2323;64;31;33;525;302;223;589;333;256;672;398;274;402;229;173;3856;2371;1485;275;140;135;4131;2511;1620
Straftaten insgesamt;15002;Halle (Saale);vers.;498;360;138;3;1;2;61;46;15;64;47;17;70;49;21;32;23;9;308;228;80;24;13;11;332;241;91
Straftaten insgesamt;15002;Halle (Saale);insg.;6292;3831;2461;67;32;35;586;348;238;653;380;273;742;447;295;434;252;182;4164;2599;1565;299;153;146;4463;2752;1711
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15002;Halle (Saale);voll.;36;2;34;0;0;0;0;0;0;0;0;0;9;0;9;4;0;4;22;2;20;1;0;1;23;2;21
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15002;Halle (Saale);vers.;4;0;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2;0;0;0;2;0;2
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15002;Halle (Saale);insg.;40;2;38;0;0;0;0;0;0;0;0;0;10;0;10;5;0;5;24;2;22;1;0;1;25;2;23
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;15002;Halle (Saale);voll.;356;281;75;0;0;0;29;23;6;29;23;6;94;89;5;24;21;3;189;141;48;20;7;13;209;148;61
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;15002;Halle (Saale);vers.;103;85;18;0;0;0;28;26;2;28;26;2;23;22;1;8;7;1;39;29;10;5;1;4;44;30;14
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;15002;Halle (Saale);insg.;459;366;93;0;0;0;57;49;8;57;49;8;117;111;6;32;28;4;228;170;58;25;8;17;253;178;75
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15002;Halle (Saale);voll.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15002;Halle (Saale);vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15002;Halle (Saale);insg.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15002;Halle (Saale);voll.;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;1;0;1;6;2;4
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15002;Halle (Saale);vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15002;Halle (Saale);insg.;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;1;0;1;7;2;5
Handtaschenraub;15002;Halle (Saale);voll.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2;4;0;4
Handtaschenraub;15002;Halle (Saale);vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1
Handtaschenraub;15002;Halle (Saale);insg.;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;0;3;5;0;5
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15002;Halle (Saale);voll.;138;120;18;0;0;0;19;16;3;19;16;3;56;55;1;13;12;1;49;36;13;1;1;0;50;37;13
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15002;Halle (Saale);vers.;53;48;5;0;0;0;17;16;1;17;16;1;14;14;0;6;6;0;15;12;3;1;0;1;16;12;4
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15002;Halle (Saale);insg.;191;168;23;0;0;0;36;32;4;36;32;4;70;69;1;19;18;1;64;48;16;2;1;1;66;49;17
Raubüberfälle in Wohnungen;15002;Halle (Saale);voll.;19;11;8;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;10;5;3;0;3;18;10;8
Raubüberfälle in Wohnungen;15002;Halle (Saale);vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;3;1;2
Raubüberfälle in Wohnungen;15002;Halle (Saale);insg.;22;12;10;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;16;10;6;5;1;4;21;11;10
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15002;Halle (Saale);voll.;792;561;231;4;4;0;72;40;32;76;44;32;122;76;46;47;31;16;514;393;121;33;17;16;547;410;137
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15002;Halle (Saale);vers.;181;130;51;2;0;2;14;11;3;16;11;5;23;12;11;14;10;4;119;93;26;9;4;5;128;97;31
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15002;Halle (Saale);insg.;973;691;282;6;4;2;86;51;35;92;55;37;145;88;57;61;41;20;633;486;147;42;21;21;675;507;168
Vorsätzliche einfache Körperverletzung § 223 StGB;15002;Halle (Saale);voll.;2091;1234;857;26;14;12;189;119;70;215;133;82;216;125;91;130;79;51;1430;847;583;100;50;50;1530;897;633
Vorsätzliche einfache Körperverletzung § 223 StGB;15002;Halle (Saale);vers.;176;125;51;1;1;0;10;7;3;11;8;3;16;10;6;8;5;3;133;96;37;8;6;2;141;102;39
Vorsätzliche einfache Körperverletzung § 223 StGB;15002;Halle (Saale);insg.;2267;1359;908;27;15;12;199;126;73;226;141;85;232;135;97;138;84;54;1563;943;620;108;56;52;1671;999;672
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15002;Halle (Saale);voll.;384;299;85;0;0;0;0;0;0;0;0;0;0;0;0;42;26;16;339;270;69;3;3;0;342;273;69
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15002;Halle (Saale);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15002;Halle (Saale);insg.;384;299;85;0;0;0;0;0;0;0;0;0;0;0;0;42;26;16;339;270;69;3;3;0;342;273;69
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15002;Halle (Saale);voll.;239;189;50;0;0;0;0;0;0;0;0;0;0;0;0;26;14;12;212;174;38;1;1;0;213;175;38
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15002;Halle (Saale);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15002;Halle (Saale);insg.;239;189;50;0;0;0;0;0;0;0;0;0;0;0;0;26;14;12;212;174;38;1;1;0;213;175;38
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15002;Halle (Saale);voll.;145;110;35;0;0;0;0;0;0;0;0;0;0;0;0;16;12;4;127;96;31;2;2;0;129;98;31
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15002;Halle (Saale);vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15002;Halle (Saale);insg.;145;110;35;0;0;0;0;0;0;0;0;0;0;0;0;16;12;4;127;96;31;2;2;0;129;98;31
Gewaltkriminalität;15002;Halle (Saale);voll.;1190;846;344;5;4;1;101;63;38;106;67;39;225;165;60;75;52;23;728;538;190;56;24;32;784;562;222
Gewaltkriminalität;15002;Halle (Saale);vers.;293;219;74;2;0;2;42;37;5;44;37;7;48;35;13;23;17;6;164;125;39;14;5;9;178;130;48
Gewaltkriminalität;15002;Halle (Saale);insg.;1483;1065;418;7;4;3;143;100;43;150;104;46;273;200;73;98;69;29;892;663;229;70;29;41;962;692;270
Mord Totschlag und Tötung auf Verlangen;15002;Halle (Saale);voll.;3;1;2;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1
Mord Totschlag und Tötung auf Verlangen;15002;Halle (Saale);vers.;5;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;3;1;0;0;0;4;3;1
Mord Totschlag und Tötung auf Verlangen;15002;Halle (Saale);insg.;8;5;3;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;5;4;1;1;0;1;6;4;2
Straftaten insgesamt;15003;Magdeburg;voll.;6275;3783;2492;47;21;26;429;240;189;476;261;215;510;279;231;469;277;192;4454;2771;1683;366;195;171;4820;2966;1854
Straftaten insgesamt;15003;Magdeburg;vers.;532;351;181;6;3;3;44;36;8;50;39;11;46;27;19;37;22;15;352;233;119;47;30;17;399;263;136
Straftaten insgesamt;15003;Magdeburg;insg.;6807;4134;2673;53;24;29;473;276;197;526;300;226;556;306;250;506;299;207;4806;3004;1802;413;225;188;5219;3229;1990
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15003;Magdeburg;voll.;63;3;60;0;0;0;0;0;0;0;0;0;19;1;18;13;1;12;31;1;30;0;0;0;31;1;30
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15003;Magdeburg;vers.;7;0;7;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;5;0;5;0;0;0;5;0;5
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15003;Magdeburg;insg.;70;3;67;0;0;0;0;0;0;0;0;0;20;1;19;14;1;13;36;1;35;0;0;0;36;1;35
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;15003;Magdeburg;voll.;236;186;50;0;0;0;22;21;1;22;21;1;32;31;1;19;18;1;149;111;38;14;5;9;163;116;47
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;15003;Magdeburg;vers.;61;49;12;0;0;0;11;11;0;11;11;0;12;10;2;5;5;0;27;18;9;6;5;1;33;23;10
Raub räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252 255 316a StGB;15003;Magdeburg;insg.;297;235;62;0;0;0;33;32;1;33;32;1;44;41;3;24;23;1;176;129;47;20;10;10;196;139;57
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15003;Magdeburg;voll.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15003;Magdeburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen Geldinstitute Postfilialen und -agenturen;15003;Magdeburg;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15003;Magdeburg;voll.;13;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;5;2;0;2;13;6;7
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15003;Magdeburg;vers.;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1
Raub räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte;15003;Magdeburg;insg.;15;7;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;12;6;6;2;0;2;14;6;8
Handtaschenraub;15003;Magdeburg;voll.;2;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1
Handtaschenraub;15003;Magdeburg;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
Handtaschenraub;15003;Magdeburg;insg.;3;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;2;1;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15003;Magdeburg;voll.;95;88;7;0;0;0;16;15;1;16;15;1;28;27;1;8;8;0;40;36;4;3;2;1;43;38;5
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15003;Magdeburg;vers.;33;31;2;0;0;0;8;8;0;8;8;0;10;9;1;3;3;0;10;9;1;2;2;0;12;11;1
Sonstige Raubüberfälle auf Straßen Wegen oder Plätzen;15003;Magdeburg;insg.;128;119;9;0;0;0;24;23;1;24;23;1;38;36;2;11;11;0;50;45;5;5;4;1;55;49;6
Raubüberfälle in Wohnungen;15003;Magdeburg;voll.;12;5;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;8;3;5;3;1;2;11;4;7
Raubüberfälle in Wohnungen;15003;Magdeburg;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
Raubüberfälle in Wohnungen;15003;Magdeburg;insg.;14;5;9;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;3;6;4;1;3;13;4;9
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15003;Magdeburg;voll.;859;660;199;4;2;2;60;39;21;64;41;23;91;60;31;101;71;30;570;463;107;33;25;8;603;488;115
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15003;Magdeburg;vers.;209;140;69;2;2;0;16;13;3;18;15;3;13;7;6;12;5;7;151;101;50;15;12;3;166;113;53
Gefährliche und schwere Körperverletzung Verstümmelung weiblicher Genitalien §§ 224 226 226a 231 StGB;15003;Magdeburg;insg.;1068;800;268;6;4;2;76;52;24;82;56;26;104;67;37;113;76;37;721;564;157;48;37;11;769;601;168
Vorsätzliche einfache Körperverletzung § 223 StGB;15003;Magdeburg;voll.;2196;1336;860;14;6;8;169;104;65;183;110;73;174;109;65;154;98;56;1548;943;605;137;76;61;1685;1019;666
Vorsätzliche einfache Körperverletzung § 223 StGB;15003;Magdeburg;vers.;224;149;75;1;0;1;12;9;3;13;9;4;16;10;6;18;11;7;154;106;48;23;13;10;177;119;58
Vorsätzliche einfache Körperverletzung § 223 StGB;15003;Magdeburg;insg.;2420;1485;935;15;6;9;181;113;68;196;119;77;190;119;71;172;109;63;1702;1049;653;160;89;71;1862;1138;724
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15003;Magdeburg;voll.;464;353;111;0;0;0;0;0;0;0;0;0;0;0;0;27;18;9;436;334;102;1;1;0;437;335;102
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15003;Magdeburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;15003;Magdeburg;insg.;464;353;111;0;0;0;0;0;0;0;0;0;0;0;0;27;18;9;436;334;102;1;1;0;437;335;102
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15003;Magdeburg;voll.;322;245;77;0;0;0;0;0;0;0;0;0;0;0;0;15;12;3;306;232;74;1;1;0;307;233;74
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15003;Magdeburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113 115 StGB;15003;Magdeburg;insg.;322;245;77;0;0;0;0;0;0;0;0;0;0;0;0;15;12;3;306;232;74;1;1;0;307;233;74
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15003;Magdeburg;voll.;142;108;34;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;130;102;28;0;0;0;130;102;28
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15003;Magdeburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114 115 StGB;15003;Magdeburg;insg.;142;108;34;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;130;102;28;0;0;0;130;102;28
Gewaltkriminalität;15003;Magdeburg;voll.;1166;854;312;4;2;2;84;61;23;88;63;25;144;93;51;133;90;43;754;578;176;47;30;17;801;608;193
Gewaltkriminalität;15003;Magdeburg;vers.;285;194;91;3;3;0;28;25;3;31;28;3;26;17;9;18;10;8;188;122;66;22;17;5;210;139;71
Gewaltkriminalität;15003;Magdeburg;insg.;1451;1048;403;7;5;2;112;86;26;119;91;28;170;110;60;151;100;51;942;700;242;69;47;22;1011;747;264
Mord Totschlag und Tötung auf Verlangen;15003;Magdeburg;voll.;7;4;3;0;0;0;2;1;1;2;1;1;2;1;1;0;0;0;3;2;1;0;0;0;3;2;1
Mord Totschlag und Tötung auf Verlangen;15003;Magdeburg;vers.;8;5;3;1;1;0;1;1;0;2;2;0;0;0;0;0;0;0;5;3;2;1;0;1;6;3;3
Mord Totschlag und Tötung auf Verlangen;15003;Magdeburg;insg.;15;9;6;1;1;0;3;2;1;4;3;1;2;1;1;0;0;0;8;5;3;1;0;1;9;5;4
Straftaten insgesamt;15081;Altmarkkreis Salzwedel;voll.;1231;743;488;10;6;4;104;61;43;114;67;47;121;71;50;75;45;30;800;489;311;121;71;50;921;560;361
Straftaten insgesamt;15081;Altmarkkreis Salzwedel;vers.;63;38;25;0;0;0;3;3;0;3;3;0;7;5;2;2;2;0;44;24;20;7;4;3;51;28;23
Straftaten insgesamt;15081;Altmarkkreis Salzwedel;insg.;1294;781;513;10;6;4;107;64;43;117;70;47;128;76;52;77;47;30;844;513;331;128;75;53;972;588;384
Vergewaltigung sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177 178 StGB;15081;Altmarkkreis Salzwedel;voll.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;3;0;0;0;3;0;3
